date,rainfall_mean_mm,rainfall_max_mm,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,year
2018-06-07,2.5884066,13.764063,2.5884066,22.76416540145874,35.06928861141205,194.52233853936195,303.4830407202244,2018
2018-06-08,3.00808,13.68865,3.00808,21.597917079925537,33.7496212720871,192.82597556710243,288.4463075697422,2018
2018-06-09,0.6604305,6.127633,0.6604305,6.256917059421539,30.259163796901703,139.6951958835125,262.3791036307812,2018
2018-06-10,5.9350667,26.331694,5.9350667,9.603577196598053,34.765553295612335,117.96978399157524,254.95000502467155,2018
2018-06-11,18.643864,43.729042,18.643864,25.239360868930817,51.01160627603531,102.2552110850811,271.99489387869835,2018
2018-06-12,27.940615,64.65035,27.940615,52.51954507827759,74.77789264917374,104.70678731799126,297.40119966864586,2018
2018-06-13,58.335068,186.35046,58.335068,104.91954612731934,117.11152988672256,154.80501767992973,355.01257690787315,2018
2018-06-14,76.01901,229.52246,76.01901,162.2946949005127,190.54213577508926,230.78398078680038,430.6116532981396,2018
2018-06-15,52.25752,121.73311,52.25752,186.61159896850586,239.79157453775406,277.86894315481186,472.2978458106518,2018
2018-06-16,16.11841,37.052822,16.11841,144.39494132995605,255.24955415725708,289.6596059203148,487.0940997302532,2018
2018-06-17,11.858822,54.889256,11.858822,80.23475074768066,261.1733093261719,297.36753982305527,497.22177121043205,2018
2018-06-18,33.71204,112.111694,33.71204,61.68927192687988,276.2414855957031,329.650902569294,527.2419869601727,2018
2018-06-19,3.7922983,27.44013,3.7922983,49.363160133361816,252.0931692123413,331.045390188694,523.5375568568707,2018
2018-06-20,0.35062906,5.616021,0.35062906,37.85496732592583,194.10873052477837,327.22169092297554,518.2245249152184,2018
2018-06-21,0.42069092,6.1641407,0.42069092,4.563618302345276,118.5104089975357,311.64095133543015,514.5027931630611,2018
2018-06-22,13.967375,44.87669,13.967375,14.738694787025452,80.2202650308609,323.0199195742607,517.5422581136227,2018
2018-06-23,21.819735,124.30305,21.819735,36.207800298929214,85.92158949375153,341.8315741419792,534.6575497090816,2018
2018-06-24,46.8874,298.4368,46.8874,82.67451095581055,120.95016920566559,388.05854523181915,527.7537411153316,2018
2018-06-25,13.814266,59.6054,13.814266,82.52140235900879,101.05239546298981,395.93774473667145,513.9075287282467,2018
2018-06-26,15.679146,69.31527,15.679146,76.38081359863281,112.93924295902252,392.9730268716812,495.2282379567623,2018
2018-06-27,17.304785,49.986214,17.304785,46.79819679260254,129.8933986723423,382.3371969461441,487.04398426413536,2018
